长城价值甄选一年持有混合c	chang cheng jia zhi zhen xuan yi nian chi you hun he c 
华夏行业配置一年封闭股票(fof-lof)c	hua xia hang ye pei zhi yi nian feng bi gu piao (fof-lof)c 
建信食品饮料行业股票c	jian xin shi pin yin liao hang ye gu piao c 
银华尊禧稳健养老一年持有混合发起式(fof)	yin hua zun xi wen jian yang lao yi nian chi you hun he fa qi shi (fof) 
中银民利一年持有期债券a	zhong yin min li yi nian chi you qi zhai quan a 
易方达悦稳一年持有混合a	yi fang da yue wen yi nian chi you hun he a 
易方达悦稳一年持有混合c	yi fang da yue wen yi nian chi you hun he c 
富国稳健恒远三年持有期混合a	fu guo wen jian heng yuan san nian chi you qi hun he a 
工银物流产业股票c	gong yin wu liu chan ye gu piao c 
东财数字经济混合发起式c	dong cai shu zi jing ji hun he fa qi shi c 
国泰中证消费电子主题etf发起联接a	guo tai zhong zheng xiao fei dian zi zhu ti etf fa qi lian jie a 
国泰中证新材料主题etf发起联接c	guo tai zhong zheng xin cai liao zhu ti etf fa qi lian jie c 
中邮能源革新混合发起式c	zhong you neng yuan ge xin hun he fa qi shi c 
东方红esg可持续投资混合c	dong fang hong esg ke chi xu tou zi hun he c 
万家安恒纯债3个月持有期债券发起式c	wan jia an heng chun zhai 3 ge yue chi you qi zhai quan fa qi shi c 
国泰新经济灵活配置混合c	guo tai xin jing ji ling huo pei zhi hun he c 
嘉实悦康稳健养老一年持有期混合(fof)	jia shi yue kang wen jian yang lao yi nian chi you qi hun he (fof) 
汇添富高端制造股票d	hui tian fu gao duan zhi zao gu piao d 
上投摩根卓越制造股票c	shang tou mo gen zhuo yue zhi zao gu piao c 
华夏产业升级混合c	hua xia chan ye sheng ji hun he c 
汇安润阳三年持有期混合c	hui an run yang san nian chi you qi hun he c 
鹏扬丰利一年定开债券c	peng yang feng li yi nian ding kai zhai quan c 
鑫元长三角混合a	xin yuan zhang san jiao hun he a 
金元顺安行业精选混合a	jin yuan shun an hang ye jing xuan hun he a 
华安乾煜债券发起式	hua an qian yu zhai quan fa qi shi 
华安标普石油指数(qdii-lof)c	hua an biao pu shi you zhi shu (qdii-lof)c 
上投摩根双核平衡混合c	shang tou mo gen shuang he ping heng hun he c 
鹏华双季享180天持有期债券c	peng hua shuang ji xiang 180 tian chi you qi zhai quan c 
富国智选稳进3个月持有期混合(fof)a	fu guo zhi xuan wen jin 3 ge yue chi you qi hun he (fof)a 
广发睿合混合a	guang fa rui he hun he a 
东财沪深300指数发起式a	dong cai hu shen 300 zhi shu fa qi shi a 
银华新锐成长混合a	yin hua xin rui cheng zhang hun he a 
平安盈瑞六个月持有债券(fof)c	ping an ying rui liu ge yue chi you zhai quan (fof)c 
国泰君安60天滚动持有中短债b	guo tai jun an 60 tian gun dong chi you zhong duan zhai b 
招商稳锦混合a	zhao shang wen jin hun he a 
中融景源混合a	zhong rong jing yuan hun he a 
鹏扬丰融价值先锋一年持有混合c	peng yang feng rong jia zhi xian feng yi nian chi you hun he c 
南方浩泰平衡优选一年持有混合(fof)c	nan fang hao tai ping heng you xuan yi nian chi you hun he (fof)c 
汇添富全球互联混合(qdii)c	hui tian fu quan qiu hu lian hun he (qdii)c 
汇添富全球互联混合(qdii)d	hui tian fu quan qiu hu lian hun he (qdii)d 
海通鑫诚六个月持有c	hai tong xin cheng liu ge yue chi you c 
兴证全球优选稳健六个月持有债券fofa	xing zheng quan qiu you xuan wen jian liu ge yue chi you zhai quan fofa 
天弘丰利债券(lof)e	tian hong feng li zhai quan (lof)e 
国泰双利债券c	guo tai shuang li zhai quan c 
华安强化收益债券a	hua an qiang hua shou yi zhai quan a 
华安上证180etf联接a	hua an shang zheng 180etf lian jie a 
博时信用债券a/b	bo shi xin yong zhai quan a/b 
嘉实稳健混合	jia shi wen jian hun he 
嘉实多元债券a	jia shi duo yuan zhai quan a 
大成蓝筹稳健	da cheng lan chou wen jian 
富国天源沪港深平衡混合a	fu guo tian yuan hu gang shen ping heng hun he a 
富国天时货币b	fu guo tian shi huo bi b 
富国天成红利混合	fu guo tian cheng hong li hun he 
富国中证红利指数增强a	fu guo zhong zheng hong li zhi shu zeng qiang a 
易方达积极成长混合	yi fang da ji ji cheng zhang hun he 
国投瑞银稳健增长混合	guo tou rui yin wen jian zeng zhang hun he 
南方高增长混合(lof)	nan fang gao zeng zhang hun he (lof) 
华夏蓝筹混合(lof)	hua xia lan chou hun he (lof) 
融通易支付货币a	rong tong yi zhi fu huo bi a 
泰达宏利市值优选混合	tai da hong li shi zhi you xuan hun he 
中欧价值发现混合a	zhong ou jia zhi fa xian hun he a 
中欧行业成长混合(lof)a	zhong ou hang ye cheng zhang hun he (lof)a 
银华优势企业混合	yin hua you shi qi ye hun he 
银华领先策略混合	yin hua ling xian ce lve hun he 
长城久泰沪深300指数a	chang cheng jiu tai hu shen 300 zhi shu a 
南方稳健成长混合	nan fang wen jian cheng zhang hun he 
招商先锋混合	zhao shang xian feng hun he 
招商安本增利债券c	zhao shang an ben zeng li zhai quan c 
大摩强收益债券	da mo qiang shou yi zhai quan 
华宝上证180价值etf联接	hua bao shang zheng 180 jia zhi etf lian jie 
华宝海外中国混合	hua bao hai wai zhong guo hun he 
广发沪深300etf联接a	guang fa hu shen 300etf lian jie a 
申万菱信盛利精选混合	shen wan ling xin sheng li jing xuan hun he 
申万菱信新动力混合	shen wan ling xin xin dong li hun he 
诺安先锋混合a	nuo an xian feng hun he a 
诺安价值增长混合	nuo an jia zhi zeng zhang hun he 
诺安灵活配置混合	nuo an ling huo pei zhi hun he 
光大保德信增利收益债券c	guang da bao de xin zeng li shou yi zhai quan c 
光大保德信动态优选混合	guang da bao de xin dong tai you xuan hun he 
东方精选混合	dong fang jing xuan hun he 
国富中国收益混合	guo fu zhong guo shou yi hun he 
华宝兴业上证180价值etf	hua bao xing ye shang zheng 180 jia zhi etf 
华泰柏瑞上证红利etf	hua tai bai rui shang zheng hong li etf 
信达睿益鑫享混合	xin da rui yi xin xiang hun he 
汇添富沪港深大盘价值混合d	hui tian fu hu gang shen da pan jia zhi hun he d 
中加低碳经济六个月持有混合a	zhong jia di tan jing ji liu ge yue chi you hun he a 
华富匠心明选一年持有期混合c	hua fu jiang xin ming xuan yi nian chi you qi hun he c 
上投摩根成长先锋混合c	shang tou mo gen cheng zhang xian feng hun he c 
华安中证电子50etf发起式联接a	hua an zhong zheng dian zi 50etf fa qi shi lian jie a 
鹏扬品质精选混合a	peng yang pin zhi jing xuan hun he a 
华夏乐享健康混合c	hua xia le xiang jian kang hun he c 
华夏圆和混合c	hua xia yuan he hun he c 
鹏扬丰利一年定开债券a	peng yang feng li yi nian ding kai zhai quan a 
汇添富鑫添利6个月持有混合(fof)c	hui tian fu xin tian li 6 ge yue chi you hun he (fof)c 
宝盈祥琪混合a	bao ying xiang qi hun he a 
华安国际龙头(dax)etf联接c	hua an guo ji long tou (dax)etf lian jie c 
上投摩根安全战略股票c	shang tou mo gen an quan zhan lve gu piao c 
泰康医疗健康股票发起a	tai kang yi liao jian kang gu piao fa qi a 
永赢成长远航一年持有混合a	yong ying cheng zhang yuan hang yi nian chi you hun he a 
申万菱信价值精选混合c	shen wan ling xin jia zhi jing xuan hun he c 
中信建投景明一年定开债券发起式	zhong xin jian tou jing ming yi nian ding kai zhai quan fa qi shi 
富国智选稳进3个月持有期混合(fof)c	fu guo zhi xuan wen jin 3 ge yue chi you qi hun he (fof)c 
国泰睿毅三年持有期混合c	guo tai rui yi san nian chi you qi hun he c 
汇添富优质精选一年持有混合(fof)a	hui tian fu you zhi jing xuan yi nian chi you hun he (fof)a 
南方竞争优势混合c	nan fang jing zheng you shi hun he c 
工银价值成长混合c	gong yin jia zhi cheng zhang hun he c 
惠升领先优选混合c	hui sheng ling xian you xuan hun he c 
信达澳银健康中国混合c	xin da ao yin jian kang zhong guo hun he c 
嘉实中证芯片产业指数发起式a	jia shi zhong zheng xin pian chan ye zhi shu fa qi shi a 
国投境煊混合e	guo tou jing xuan hun he e 
中欧诚选一年持有混合(fof)c	zhong ou cheng xuan yi nian chi you hun he (fof)c 
同泰中短债a	tong tai zhong duan zhai a 
汇添富逆向投资混合c	hui tian fu ni xiang tou zi hun he c 
添富智能制造股票c	tian fu zhi neng zhi zao gu piao c 
南方养老目标2050五年持有混合发起(fof)	nan fang yang lao mu biao 2050 wu nian chi you hun he fa qi (fof) 
汇安永福90天持有期中短债债券c	hui an yong fu 90 tian chi you qi zhong duan zhai zhai quan c 
华泰柏瑞季季红债券c	hua tai bai rui ji ji hong zhai quan c 
国泰金鼎价值混合	guo tai jin ding jia zhi hun he 
华夏稳增混合	hua xia wen zeng hun he 
汇添富价值精选混合a	hui tian fu jia zhi jing xuan hun he a 
万家精选混合a	wan jia jing xuan hun he a 
海富通货币b	hai fu tong huo bi b 
汇添富货币b	hui tian fu huo bi b 
汇添富货币a	hui tian fu huo bi a 
华泰柏瑞稳本增利债券a	hua tai bai rui wen ben zeng li zhai quan a 
交银增利债券a/b	jiao yin zeng li zhai quan a/b 
长信纯债壹号a	zhang xin chun zhai yi hao a 
长信银利精选混合a	zhang xin yin li jing xuan hun he a 
汇丰晋信动态策略混合a	hui feng jin xin dong tai ce lve hun he a 
中信保诚精萃成长混合	zhong xin bao cheng jing cui cheng zhang hun he 
信诚三得益债券b	xin cheng san de yi zhai quan b 
诺德灵活配置混合	nuo de ling huo pei zhi hun he 
东吴货币b	dong wu huo bi b 
信达澳银领先增长混合a	xin da ao yin ling xian zeng zhang hun he a 
金元顺安宝石动力混合	jin yuan shun an bao shi dong li hun he 
农银行业成长混合a	nong yin hang ye cheng zhang hun he a 
农银策略价值混合	nong yin ce lve jia zhi hun he 
民生加银品牌蓝筹混合	min sheng jia yin pin pai lan chou hun he 
华夏沪深300etf联接a	hua xia hu shen 300etf lian jie a 
华夏红利混合	hua xia hong li hun he 
国泰金鹰增长灵活配置混合	guo tai jin ying zeng zhang ling huo pei zhi hun he 
国泰金马稳健混合a	guo tai jin ma wen jian hun he a 
国泰沪深300指数a	guo tai hu shen 300 zhi shu a 
华安创新混合	hua an chuang xin hun he 
华安稳定收益债券a	hua an wen ding shou yi zhai quan a 
博时价值增长混合	bo shi jia zhi zeng zhang hun he 
博时上证超大盘etf联接	bo shi shang zheng chao da pan etf lian jie 
嘉实服务增值行业混合	jia shi fu wu zeng zhi hang ye hun he 
嘉实价值优势混合	jia shi jia zhi you shi hun he 
长盛货币a	zhang sheng huo bi a 
大成中证红利指数a	da cheng zhong zheng hong li zhi shu a 
大成债券c	da cheng zhai quan c 
富国优化增强债券c	fu guo you hua zeng qiang zhai quan c 
易方达科汇灵活配置混合	yi fang da ke hui ling huo pei zhi hun he 
易方达增强回报债券b	yi fang da zeng qiang hui bao zhai quan b 
国投瑞银成长优选混合	guo tou rui yin cheng zhang you xuan hun he 
银河银泰混合	yin he yin tai hun he 
银河稳健混合	yin he wen jian hun he 
南方积极配置混合(lof)	nan fang ji ji pei zhi hun he (lof) 
鹏华普天债券a	peng hua pu tian zhai quan a 
鹏华优质治理混合(lof)	peng hua you zhi zhi li hun he (lof) 
大成创新成长混合	da cheng chuang xin cheng zhang hun he 
万家增强收益债券	wan jia zeng qiang shou yi zhai quan 
泰达宏利周期混合	tai da hong li zhou qi hun he 
泰达宏利稳定混合	tai da hong li wen ding hun he 
国联安中证100指数(lof)	guo lian an zhong zheng 100 zhi shu (lof) 
景顺长城资源垄断混合(lof)	jing shun chang cheng zi yuan long duan hun he (lof) 
中银策略混合a	zhong yin ce lve hun he a 
中银优选混合a	zhong yin you xuan hun he a 
中欧新蓝筹混合a	zhong ou xin lan chou hun he a 
长城稳健增利债券a	chang cheng wen jian zeng li zhai quan a 
长城双动力混合a	chang cheng shuang dong li hun he a 
南方绩优成长混合a	nan fang ji you cheng zhang hun he a 
南方成份精选混合a	nan fang cheng fen jing xuan hun he a 
深成联接a	shen cheng lian jie a 
金鹰行业优势混合	jin ying hang ye you shi hun he 
易方达中证内地低碳经济主题etf联接a	yi fang da zhong zheng nei di di tan jing ji zhu ti etf lian jie a 
汇添富国企创新增长股票d	hui tian fu guo qi chuang xin zeng zhang gu piao d 
汇添富沪港深大盘价值混合c	hui tian fu hu gang shen da pan jia zhi hun he c 
汇添富添福睿享稳健养老目标一年持有混合(fof)	hui tian fu tian fu rui xiang wen jian yang lao mu biao yi nian chi you hun he (fof) 
招商安鼎平衡1年持有期混合c	zhao shang an ding ping heng 1 nian chi you qi hun he c 
华夏节能环保股票c	hua xia jie neng huan bao gu piao c 
华夏逸享健康混合c	hua xia yi xiang jian kang hun he c 
万家兴恒回报一年持有期混合c	wan jia xing heng hui bao yi nian chi you qi hun he c 
东吴安鑫量化混合c	dong wu an xin liang hua hun he c 
汇添富鑫添利6个月持有混合(fof)a	hui tian fu xin tian li 6 ge yue chi you hun he (fof)a 
汇添富积极回报一年持有混合(fof)a	hui tian fu ji ji hui bao yi nian chi you hun he (fof)a 
西部利得聚盈一年定开债券a	xi bu li de ju ying yi nian ding kai zhai quan a 
易方达均衡优选一年持有混合a	yi fang da jun heng you xuan yi nian chi you hun he a 
华安上证龙头企业etf联接c	hua an shang zheng long tou qi ye etf lian jie c 
华安中证银行指数c	hua an zhong zheng yin hang zhi shu c 
博时恒乐债券c	bo shi heng le zhai quan c 
申万菱信中证申万证券行业指数c	shen wan ling xin zhong zheng shen wan zheng quan hang ye zhi shu c 
安信资管瑞丰6个月持有债券c	an xin zi guan rui feng 6 ge yue chi you zhai quan c 
中银证券安瑞6个月持有债券a	zhong yin zheng quan an rui 6 ge yue chi you zhai quan a 
东财沪深300指数发起式c	dong cai hu shen 300 zhi shu fa qi shi c 
银华新锐成长混合c	yin hua xin rui cheng zhang hun he c 
博时均衡回报混合a	bo shi jun heng hui bao hun he a 
百嘉百顺纯债债券c	bai jia bai shun chun zhai zhai quan c 
东方红医疗升级股票发起a	dong fang hong yi liao sheng ji gu piao fa qi a 
东方红短债债券c	dong fang hong duan zhai zhai quan c 
平安盈瑞六个月持有债券(fof)a	ping an ying rui liu ge yue chi you zhai quan (fof)a 
财通匠心优选一年持有期混合c	cai tong jiang xin you xuan yi nian chi you qi hun he c 
南方富祥稳健养老目标一年持有混合(fof)	nan fang fu xiang wen jian yang lao mu biao yi nian chi you hun he (fof) 
华润元大润安混合a	hua run yuan da run an hun he a 
弘毅远方久盈混合a	hong yi yuan fang jiu ying hun he a 
宝盈祥和9个月定开混合c	bao ying xiang he 9 ge yue ding kai hun he c 
长信民利收益一年持有混合c	zhang xin min li shou yi yi nian chi you hun he c 
申万菱信鑫享稳健混合型发起式a	shen wan ling xin xin xiang wen jian hun he xing fa qi shi a 
国泰君安君得利短债a	guo tai jun an jun de li duan zhai a 
华安创新医药锐选量化股票发起式c	hua an chuang xin yi yao rui xuan liang hua gu piao fa qi shi c 
汇添富逆向投资混合d	hui tian fu ni xiang tou zi hun he d 
上投摩根健康品质生活混合c	shang tou mo gen jian kang pin zhi sheng huo hun he c 
泰信汇盈债券c	tai xin hui ying zhai quan c 
宝盈核心优势混合a	bao ying he xin you shi hun he a 
宝盈中证100指数增强a	bao ying zhong zheng 100 zhi shu zeng qiang a 
宝盈货币b	bao ying huo bi b 
华宝多策略增长a	hua bao duo ce lve zeng zhang a 
华宝增强收益债券b	hua bao zeng qiang shou yi zhai quan b 
国联安优势混合	guo lian an you shi hun he 
景顺长城优选混合	jing shun chang cheng you xuan hun he 
广发货币b	guang fa huo bi b 
泰信天天收益货币a	tai xin tian tian shou yi huo bi a 
泰信优质生活混合	tai xin you zhi sheng huo hun he 
兴全有机增长混合	xing quan you ji zeng zhang hun he 
兴全磐稳增利债券a	xing quan pan wen zeng li zhai quan a 
天治稳健双盈债券	tian zhi wen jian shuang ying zhai quan 
天治趋势精选混合	tian zhi qu shi jing xuan hun he 
光大保德信新增长混合	guang da bao de xin xin zeng zhang hun he 
光大保德信均衡精选混合	guang da bao de xin jun heng jing xuan hun he 
上投摩根内需动力混合	shang tou mo gen nei xu dong li hun he 
上投摩根成长先锋混合a	shang tou mo gen cheng zhang xian feng hun he a 
上投摩根中小盘混合	shang tou mo gen zhong xiao pan hun he 
华富收益增强债券b	hua fu shou yi zeng qiang zhai quan b 
华富策略精选混合	hua fu ce lve jing xuan hun he 
华泰柏瑞行业领先混合	hua tai bai rui hang ye ling xian hun he 
工银大盘蓝筹混合	gong yin da pan lan chou hun he 
工银精选平衡混合	gong yin jing xuan ping heng hun he 
博时上证超大盘etf	bo shi shang zheng chao da pan etf 
银华价值优选混合	yin hua jia zhi you xuan hun he 
大成积极成长混合	da cheng ji ji cheng zhang hun he 
新华优选成长混合	xin hua you xuan cheng zhang hun he 
浦银安盛红利精选混合a	pu yin an sheng hong li jing xuan hun he a 
万家和谐增长混合	wan jia he xie zeng zhang hun he 
大成沪深300指数a/b	da cheng hu shen 300 zhi shu a/b 
交银先锋混合a	jiao yin xian feng hun he a 
长信增利动态策略混合	zhang xin zeng li dong tai ce lve hun he 
建信恒久价值混合	jian xin heng jiu jia zhi hun he 
建信货币a	jian xin huo bi a 
建信优选成长混合a	jian xin you xuan cheng zhang hun he a 
建信收益增强债券a	jian xin shou yi zeng qiang zhai quan a 
汇丰晋信大盘股票a	hui feng jin xin da pan gu piao a 
汇丰晋信中小盘股票	hui feng jin xin zhong xiao pan gu piao 
信诚四季红混合	xin cheng si ji hong hun he 
诺德中小盘混合	nuo de zhong xiao pan hun he 
中邮核心优选混合	zhong you he xin you xuan hun he 
中邮核心主题混合	zhong you he xin zhu ti hun he 
农银恒久增利债券a	nong yin heng jiu zeng li zhai quan a 
华夏回报二号混合	hua xia hui bao er hao hun he 
国泰货币a	guo tai huo bi a 
国泰金牛创新成长混合	guo tai jin niu chuang xin cheng zhang hun he 
国泰区位优势混合a	guo tai qu wei you shi hun he a 
国泰金鹿混合	guo tai jin lu hun he 
华安宏利混合	hua an hong li hun he 
华安稳定收益债券b	hua an wen ding shou yi zhai quan b 
华安动态灵活配置混合a	hua an dong tai ling huo pei zhi hun he a 
博时稳定价值债券b	bo shi wen ding jia zhi zhai quan b 
博时第三产业混合	bo shi di san chan ye hun he 
嘉实超短债债券c	jia shi chao duan zhai zhai quan c 
嘉实研究精选混合a	jia shi yan jiu jing xuan hun he a 
嘉实多元债券b	jia shi duo yuan zhai quan b 
嘉实回报混合	jia shi hui bao hun he 
长盛成长价值混合a	zhang sheng cheng zhang jia zhi hun he a 
大成债券a/b	da cheng zhai quan a/b 
大成精选增值混合	da cheng jing xuan zeng zhi hun he 
大成2020生命周期混合	da cheng 2020 sheng ming zhou qi hun he 
大成策略回报混合	da cheng ce lve hui bao hun he 
大成行业轮动混合	da cheng hang ye lun dong hun he 
大成货币b	da cheng huo bi b 
富国天利增长债券	fu guo tian li zeng zhang zhai quan 
易方达行业领先企业混合	yi fang da hang ye ling xian qi ye hun he 
易方达增强回报债券a	yi fang da zeng qiang hui bao zhai quan a 
易方达科讯混合	yi fang da ke xun hun he 
易方达亚洲精选股票(qdii)	yi fang da ya zhou jing xuan gu piao (qdii) 
南方深证成份etf	nan fang shen zheng cheng fen etf 
国泰纳斯达克100指数(qdii)	guo tai na si da ke 100 zhi shu (qdii) 
融通深证100指数a/b	rong tong shen zheng 100 zhi shu a/b 
泰达宏利集利债券c	tai da hong li ji li zhai quan c 
景顺长城鼎益混合(lof)	jing shun chang cheng ding yi hun he (lof) 
广发小盘成长混合(lof)a	guang fa xiao pan cheng zhang hun he (lof)a 
中银中国混合(lof)a	zhong yin zhong guo hun he (lof)a 
中银货币a	zhong yin huo bi a 
中银中证100指数增强	zhong yin zhong zheng 100 zhi shu zeng qiang 
长城久恒灵活配置混合	chang cheng jiu heng ling huo pei zhi hun he 
南方盛元红利混合	nan fang sheng yuan hong li hun he 
南方策略优化混合	nan fang ce lve you hua hun he 
南方现金增利货币a	nan fang xian jin zeng li huo bi a 
南方全球精选配置(qdii-fof)	nan fang quan qiu jing xuan pei zhi (qdii-fof) 
金鹰成份股优选	jin ying cheng fen gu you xuan 
招商安泰偏股混合	zhao shang an tai pian gu hun he 
招商安泰债券a	zhao shang an tai zhai quan a 
招商现金增值货币a	zhao shang xian jin zeng zhi huo bi a 
招商大盘蓝筹混合	zhao shang da pan lan chou hun he 
华宝现金宝货币a	hua bao xian jin bao huo bi a 
国联安精选混合	guo lian an jing xuan hun he 
华夏经典混合	hua xia jing dian hun he 
泰信优势增长混合	tai xin you shi zeng zhang hun he 
泰信蓝筹精选混合	tai xin lan chou jing xuan hun he 
泰信债券增强收益a	tai xin zhai quan zeng qiang shou yi a 
诺安优化收益债券	nuo an you hua shou yi zhai quan 
诺安增利债券b	nuo an zeng li zhai quan b 
诺安中小盘精选混合	nuo an zhong xiao pan jing xuan hun he 
光大保德信优势配置混合	guang da bao de xin you shi pei zhi hun he 
上投摩根货币b	shang tou mo gen huo bi b 
上投摩根纯债债券b	shang tou mo gen chun zhai zhai quan b 
东方策略成长混合	dong fang ce lve cheng zhang hun he 
华富竞争力优选混合	hua fu jing zheng li you xuan hun he 
华富中证100指数	hua fu zhong zheng 100 zhi shu 
天弘精选混合a	tian hong jing xuan hun he a 
天弘永定价值成长混合a	tian hong yong ding jia zhi cheng zhang hun he a 
国富强化收益债券c	guo fu qiang hua shou yi zhai quan c 
汇添富民营活力混合a	hui tian fu min ying huo li hun he a 
工银全球精选股票(qdii)	gong yin quan qiu jing xuan gu piao (qdii) 
汇添富优势精选混合	hui tian fu you shi jing xuan hun he 
海富通风格优势混合	hai fu tong feng ge you shi hun he 
大成景阳领先混合	da cheng jing yang ling xian hun he 
海富通稳健添利债券a	hai fu tong wen jian tian li zhai quan a 
长盛中证100指数	zhang sheng zhong zheng 100 zhi shu 
浦银安盛价值成长混合a	pu yin an sheng jia zhi cheng zhang hun he a 
浦银安盛优化收益债券c	pu yin an sheng you hua shou yi zhai quan c 
万家货币a	wan jia huo bi a 
交银货币b	jiao yin huo bi b 
银河银信添利债券b	yin he yin xin tian li zhai quan b 
银河银信添利债券a	yin he yin xin tian li zhai quan a 
交银优势行业混合	jiao yin you shi hang ye hun he 
长信利丰债券c	zhang xin li feng zhai quan c 
长信利息收益货币a	zhang xin li xi shou yi huo bi a 
建信优化配置混合a	jian xin you hua pei zhi hun he a 
建信上证社会责任etf联接	jian xin shang zheng she hui ze ren etf lian jie 
信诚三得益债券a	xin cheng san de yi zhai quan a 
诺德价值优势混合	nuo de jia zhi you shi hun he 
诺德成长优势混合	nuo de cheng zhang you shi hun he 
诺德增强收益债券	nuo de zeng qiang shou yi zhai quan 
东吴嘉禾优势精选混合a	dong wu jia he you shi jing xuan hun he a 
东吴货币a	dong wu huo bi a 
中邮核心成长混合	zhong you he xin cheng zhang hun he 
华商动态阿尔法混合	hua shang dong tai a er fa hun he 
华商产业升级混合	hua shang chan ye sheng ji hun he 
易方达中证内地低碳经济主题etf联接c	yi fang da zhong zheng nei di di tan jing ji zhu ti etf lian jie c 
汇添富医疗服务灵活配置混合d	hui tian fu yi liao fu wu ling huo pei zhi hun he d 
汇添富国企创新增长股票c	hui tian fu guo qi chuang xin zeng zhang gu piao c 
景顺研究驱动三年持有混合	jing shun yan jiu qu dong san nian chi you hun he 
鹏扬品质精选混合c	peng yang pin zhi jing xuan hun he c 
国联安恒悦90天持有债券c	guo lian an heng yue 90 tian chi you zhai quan c 
南华丰汇混合	nan hua feng hui hun he 
富国利享回报12个月持有期混合a	fu guo li xiang hui bao 12 ge yue chi you qi hun he a 
富国利享回报12个月持有期混合c	fu guo li xiang hui bao 12 ge yue chi you qi hun he c 
东吴安盈量化c	dong wu an ying liang hua c 
达诚定海双月享60天滚动持有短债c	da cheng ding hai shuang yue xiang 60 tian gun dong chi you duan zhai c 
鑫元长三角混合c	xin yuan zhang san jiao hun he c 
汇添富中证细分化工产业主题指数增强发起式a	hui tian fu zhong zheng xi fen hua gong chan ye zhu ti zhi shu zeng qiang fa qi shi a 
华安上证180etf联接c	hua an shang zheng 180etf lian jie c 
上投摩根核心成长股票c	shang tou mo gen he xin cheng zhang gu piao c 
鹏华双季享180天持有期债券a	peng hua shuang ji xiang 180 tian chi you qi zhai quan a 
永赢成长远航一年持有混合c	yong ying cheng zhang yuan hang yi nian chi you hun he c 
万家鑫瑞纯债d	wan jia xin rui chun zhai d 
银华全球新能源车量化优选股票发起式(qdii)c	yin hua quan qiu xin neng yuan che liang hua you xuan gu piao fa qi shi (qdii)c 
上银聚顺益一年定开债券发起式	shang yin ju shun yi yi nian ding kai zhai quan fa qi shi 
浦银稳健回报6个月持有债券(fof)a	pu yin wen jian hui bao 6 ge yue chi you zhai quan (fof)a 
南方誉恒一年持有混合a	nan fang yu heng yi nian chi you hun he a 
国联安恒泰3个月定开债券	guo lian an heng tai 3 ge yue ding kai zhai quan 
东方红医疗升级股票发起c	dong fang hong yi liao sheng ji gu piao fa qi c 
财通匠心优选一年持有期混合a	cai tong jiang xin you xuan yi nian chi you qi hun he a 
申万菱信可转债债券c	shen wan ling xin ke zhuan zhai zhai quan c 
中融成长先锋一年持有混合a	zhong rong cheng zhang xian feng yi nian chi you hun he a 
华润元大润安混合c	hua run yuan da run an hun he c 
博时双季乐六个月持有期债券c	bo shi shuang ji le liu ge yue chi you qi zhai quan c 
申万菱信消费增长混合c	shen wan ling xin xiao fei zeng zhang hun he c 
申万菱信中证申万医药生物指数c	shen wan ling xin zhong zheng shen wan yi yao sheng wu zhi shu c 
惠升领先优选混合a	hui sheng ling xian you xuan hun he a 
东方创新成长混合c	dong fang chuang xin cheng zhang hun he c 
申万菱信鑫享稳健混合型发起式c	shen wan ling xin xin xiang wen jian hun he xing fa qi shi c 
嘉实中证芯片产业指数发起式c	jia shi zhong zheng xin pian chan ye zhi shu fa qi shi c 
同泰中短债c	tong tai zhong duan zhai c 
惠升和顺恒利3个月定开债券c	hui sheng he shun heng li 3 ge yue ding kai zhai quan c 
汇安永福90天持有期中短债债券a	hui an yong fu 90 tian chi you qi zhong duan zhai zhai quan a 
中欧沪深300指数增强c	zhong ou hu shen 300 zhi shu zeng qiang c 
海通鑫诚六个月持有a	hai tong xin cheng liu ge yue chi you a 
恒生前海恒利纯债c	heng sheng qian hai heng li chun zhai c 
核心50etf	he xin 50etf 
广发集源债券e	guang fa ji yuan zhai quan e 
鹏华创业板指数(lof)a	peng hua chuang ye ban zhi shu (lof)a 
华夏成长混合	hua xia cheng zhang hun he 
华夏优势增长混合	hua xia you shi zeng zhang hun he 
华夏复兴混合a	hua xia fu xing hun he a 
华夏希望债券c	hua xia xi wang zhai quan c 
国泰双利债券a	guo tai shuang li zhai quan a 
华安中小盘成长混合	hua an zhong xiao pan cheng zhang hun he 
华安策略优选混合a	hua an ce lve you xuan hun he a 
博时新兴成长混合	bo shi xin xing cheng zhang hun he 
博时创业成长混合a	bo shi chuang ye cheng zhang hun he a 
嘉实债券	jia shi zhai quan 
嘉实主题混合	jia shi zhu ti hun he 
嘉实量化阿尔法混合	jia shi liang hua a er fa hun he 
嘉实优质企业混合	jia shi you zhi qi ye hun he 
富国天合稳健混合	fu guo tian he wen jian hun he 
易方达策略成长混合	yi fang da ce lve cheng zhang hun he 
易方达稳健收益债券a	yi fang da wen jian shou yi zhai quan a 
易方达稳健收益债券b	yi fang da wen jian shou yi zhai quan b 
易方达价值精选混合	yi fang da jia zhi jing xuan hun he 
易方达货币b	yi fang da huo bi b 
国投瑞银融华债券	guo tou rui yin rong hua zhai quan 
国投瑞银创新动力混合	guo tou rui yin chuang xin dong li hun he 
国投瑞银稳定增利债券	guo tou rui yin wen ding zeng li zhai quan 
国投瑞银货币a	guo tou rui yin huo bi a 
银河银富货币a	yin he yin fu huo bi a 
鹏华货币a	peng hua huo bi a 
